"quarter","vintage","macro_factor_m1","macro_factor_m2","macro_factor_m3","macro_factor_short_m1","macro_factor_short_m2","macro_factor_short_m3"
2010-04-01,2010-03-16,1.7,1.49,1.28,1.560698305,1.427380322,1.26766309
2002-01-01,2010-04-01,-1.41,-0.32,0.61,-0.962646959,0.090701007,0.957962388
2002-04-01,2010-04-01,0.7,0.69,0.46,1.026538415,1.012189762,0.787156094
2002-07-01,2010-04-01,-0.12,-0.51,-0.84,0.240561558,-0.226727579,-0.785550711
2002-10-01,2010-04-01,-1.12,-1.25,-1.54,-0.983241771,-0.99678936,-1.316793604
2003-01-01,2010-04-01,-1.37,-1.47,-2.08,-1.08565184,-1.229118052,-2.001049219
2003-04-01,2010-04-01,-1.92,-2.03,-1.8,-1.880095935,-2.021551507,-1.77488871
2003-07-01,2010-04-01,-1.06,-0.23,0.54,-0.894367319,0.008092192,0.893098044
2003-10-01,2010-04-01,1,1.48,1.18,1.548516817,2.229336602,2.088246898
2004-01-01,2010-04-01,1.21,1.14,0.73,2.22528841,2.136360786,1.776347194
2004-04-01,2010-04-01,0.7,0.83,0.65,1.851767625,2.127247979,1.939452363
2004-07-01,2010-04-01,0.57,0.34,0.26,1.951567967,1.59203806,1.348206987
2004-10-01,2010-04-01,0.09,-0.39,-0.2,1.052660036,0.365876016,0.595271822
2005-01-01,2010-04-01,0.27,0.08,-0.27,1.094132333,0.854844956,0.388880737
2005-04-01,2010-04-01,-0.55,-0.6,-0.21,0.018790705,-0.014250079,0.476691325
2005-07-01,2010-04-01,0.23,0.25,0.59,0.990092116,1.002396598,1.479402259
2005-10-01,2010-04-01,0.96,0.98,1.29,1.944215428,2.109997933,2.617588735
2006-01-01,2010-04-01,1.43,1.66,2,2.857600065,3.260425741,3.755327942
2006-04-01,2010-04-01,2.31,2.42,2.31,4.155191736,4.313605207,4.368628906
2006-07-01,2010-04-01,1.84,1.31,1.33,3.890249928,3.382893639,3.335424718
2006-10-01,2010-04-01,1.5,1.67,1.58,3.460129403,3.572108608,3.434187054
2007-01-01,2010-04-01,1.57,1.45,1.33,3.392590962,3.298220558,3.113861689
2007-04-01,2010-04-01,1.24,1.43,1.67,2.917866915,3.006749971,3.197460204
2007-07-01,2010-04-01,1.54,1.2,0.41,2.973196822,2.536806236,1.496695765
2007-10-01,2010-04-01,0.28,0.22,0.04,1.217956876,1.06474761,0.737486008
2008-01-01,2010-04-01,-0.19,-0.4,-1.01,0.311276003,0.12468802,-0.535682359
2008-04-01,2010-04-01,-1.44,-1.74,-2.55,-0.967606775,-1.343766851,-2.325287904
2008-07-01,2010-04-01,-3.66,-4.03,-5.07,-3.661013486,-3.98128986,-5.14566763
2008-10-01,2010-04-01,-7.9,-10.5,-11.56,-8.13577906,-11.01766872,-12.15360086
2009-01-01,2010-04-01,-11.18,-10.86,-9.44,-11.88720499,-11.96466408,-10.67629641
2009-04-01,2010-04-01,-6.94,-4.63,-3.1,-8.252214526,-5.945523369,-4.458854613
2009-07-01,2010-04-01,-1.6,-0.07,0.49,-2.751199567,-0.98847479,-0.242535532
2009-10-01,2010-04-01,1.18,1.54,1.69,0.652145943,1.12489876,1.406852057
2010-01-01,2010-04-01,1.75,1.89,2.48,1.60648569,1.836312869,2.675315139
2010-04-01,2010-04-01,2.73,2.75,2.61,3.194078591,3.451855697,3.503683975
2002-01-01,2010-04-16,-1.41,-0.31,0.62,-0.898743287,0.143185649,0.996035447
2002-04-01,2010-04-16,0.7,0.7,0.47,1.050410109,1.033574053,0.805076466
2002-07-01,2010-04-16,-0.11,-0.51,-0.84,0.252118281,-0.218990521,-0.783744559
2002-10-01,2010-04-16,-1.12,-1.26,-1.55,-0.984953677,-1.000662847,-1.325414819
2003-01-01,2010-04-16,-1.37,-1.46,-2.08,-1.086152611,-1.228463252,-2.009187632
2003-04-01,2010-04-16,-1.92,-2.04,-1.81,-1.891849813,-2.037720521,-1.793641196
2003-07-01,2010-04-16,-1.07,-0.24,0.55,-0.911954089,-0.008950756,0.886174847
2003-10-01,2010-04-16,1.01,1.49,1.18,1.544092361,2.226232227,2.083986893
2004-01-01,2010-04-16,1.21,1.15,0.74,2.224549917,2.137615671,1.777127127
2004-04-01,2010-04-16,0.71,0.84,0.67,1.857594194,2.137814277,1.947938455
2004-07-01,2010-04-16,0.58,0.35,0.26,1.96092733,1.596565081,1.347088322
2004-10-01,2010-04-16,0.09,-0.4,-0.21,1.046257809,0.349308254,0.581752172
2005-01-01,2010-04-16,0.27,0.08,-0.27,1.084580786,0.84401059,0.373970848
2005-04-01,2010-04-16,-0.55,-0.61,-0.21,-0.001912383,-0.036216505,0.46078942
2005-07-01,2010-04-16,0.24,0.25,0.58,0.978505975,0.987667228,1.466616782
2005-10-01,2010-04-16,0.95,0.97,1.28,1.934500447,2.100659633,2.611285717
2006-01-01,2010-04-16,1.42,1.65,1.99,2.853315934,3.258065275,3.757186891
2006-04-01,2010-04-16,2.3,2.42,2.3,4.160861075,4.31960027,4.375053564
2006-07-01,2010-04-16,1.84,1.3,1.32,3.89726646,3.387301643,3.338018299
2006-10-01,2010-04-16,1.49,1.66,1.56,3.461880448,3.57128015,3.429786996
2007-01-01,2010-04-16,1.55,1.42,1.3,3.383214614,3.288373345,3.103736608
2007-04-01,2010-04-16,1.22,1.41,1.66,2.907396003,2.995790119,3.187373945
2007-07-01,2010-04-16,1.53,1.19,0.4,2.963039144,2.527838323,1.482182867
2007-10-01,2010-04-16,0.27,0.21,0.03,1.200967402,1.052432422,0.726451659
2008-01-01,2010-04-16,-0.21,-0.41,-1.03,0.302126912,0.115114137,-0.544610901
2008-04-01,2010-04-16,-1.45,-1.75,-2.56,-0.976148662,-1.350316905,-2.33412318
2008-07-01,2010-04-16,-3.67,-4.03,-5.05,-3.676952469,-3.991897224,-5.153939952
2008-10-01,2010-04-16,-7.9,-10.51,-11.58,-8.152253698,-11.0470945,-12.18773294
2009-01-01,2010-04-16,-11.2,-10.89,-9.46,-11.92021973,-12.00220998,-10.70778708
2009-04-01,2010-04-16,-6.94,-4.61,-3.07,-8.270940728,-5.951308311,-4.45953857
2009-07-01,2010-04-16,-1.56,-0.03,0.53,-2.745180491,-0.980039571,-0.237471321
2009-10-01,2010-04-16,1.22,1.57,1.72,0.659314801,1.134938149,1.423581422
2010-01-01,2010-04-16,1.8,1.98,2.74,1.635859104,1.901286357,2.895638951
2010-04-01,2010-04-16,3.03,3.05,2.9,3.296587668,3.459465785,3.438212275
2010-07-01,2010-04-16,2.64,2.34,2.01,3.280615582,3.027910292,2.714746789
2002-01-01,2010-04-30,-1.42,-0.31,0.62,-0.905862612,0.13664901,0.988762148
2002-04-01,2010-04-30,0.7,0.7,0.47,1.042075555,1.024665398,0.79883779
2002-07-01,2010-04-30,-0.11,-0.5,-0.85,0.249027686,-0.225553822,-0.803173035
2002-10-01,2010-04-30,-1.13,-1.26,-1.55,-0.998727649,-1.013515238,-1.342115285
2003-01-01,2010-04-30,-1.37,-1.47,-2.08,-1.103070114,-1.248920366,-2.032450893
2003-04-01,2010-04-30,-1.93,-2.05,-1.82,-1.924544442,-2.073298787,-1.829295022
2003-07-01,2010-04-30,-1.07,-0.24,0.55,-0.940666532,-0.036212985,0.862665941
2003-10-01,2010-04-30,1.01,1.49,1.18,1.524994441,2.205510893,2.060640772
2004-01-01,2010-04-30,1.21,1.14,0.73,2.196823597,2.108812511,1.750097441
2004-04-01,2010-04-30,0.71,0.84,0.66,1.83190936,2.114077093,1.919756638
2004-07-01,2010-04-30,0.58,0.34,0.25,1.932378377,1.562838476,1.307433664
2004-10-01,2010-04-30,0.08,-0.42,-0.23,1.001332409,0.296509677,0.53055429
2005-01-01,2010-04-30,0.26,0.06,-0.28,1.035549455,0.800069294,0.332160078
2005-04-01,2010-04-30,-0.57,-0.62,-0.22,-0.049482443,-0.085143995,0.413386343
2005-07-01,2010-04-30,0.23,0.24,0.57,0.934594704,0.940990084,1.424277524
2005-10-01,2010-04-30,0.94,0.96,1.26,1.891035884,2.055951782,2.563176392
2006-01-01,2010-04-30,1.4,1.64,1.99,2.801570083,3.209865162,3.711118678
2006-04-01,2010-04-30,2.3,2.42,2.31,4.113028703,4.273090951,4.331974916
2006-07-01,2010-04-30,1.85,1.32,1.34,3.8541689,3.345061452,3.295407025
2006-10-01,2010-04-30,1.52,1.7,1.61,3.425834087,3.538117022,3.403908442
2007-01-01,2010-04-30,1.61,1.48,1.35,3.357768336,3.260212928,3.0672679
2007-04-01,2010-04-30,1.26,1.44,1.68,2.865417812,2.948285136,3.138788083
2007-07-01,2010-04-30,1.55,1.21,0.41,2.911638452,2.47634162,1.429387421
2007-10-01,2010-04-30,0.28,0.23,0.04,1.147203428,1.002225824,0.679595407
2008-01-01,2010-04-30,-0.19,-0.4,-1.02,0.258620971,0.069854713,-0.590842076
2008-04-01,2010-04-30,-1.45,-1.74,-2.55,-1.020672864,-1.39759322,-2.381915268
2008-07-01,2010-04-30,-3.67,-4.02,-5.05,-3.725575277,-4.037879487,-5.204785076
2008-10-01,2010-04-30,-7.9,-10.51,-11.59,-8.201486739,-11.10262551,-12.23426886
2009-01-01,2010-04-30,-11.22,-10.9,-9.47,-11.95864565,-12.02640555,-10.71001699
2009-04-01,2010-04-30,-6.94,-4.6,-3.08,-8.259136222,-5.921203204,-4.43025239
2009-07-01,2010-04-30,-1.58,-0.06,0.5,-2.724805973,-0.962992329,-0.222692838
2009-10-01,2010-04-30,1.19,1.55,1.7,0.672205442,1.14785565,1.439482283
2010-01-01,2010-04-30,1.78,1.95,2.78,1.660140774,1.925845767,2.971455639
2010-04-01,2010-04-30,3.44,3.68,3.65,3.755129253,4.190430188,4.346470922
2010-07-01,2010-04-30,3.42,3.1,2.72,4.286512797,4.066847099,3.736239087
2002-01-01,2010-05-17,-1.42,-0.31,0.62,-0.918299149,0.12783977,0.986485324
2002-04-01,2010-05-17,0.7,0.69,0.47,1.042924976,1.02787082,0.803475595
2002-07-01,2010-05-17,-0.12,-0.51,-0.84,0.251960206,-0.221657039,-0.798503057
2002-10-01,2010-05-17,-1.12,-1.26,-1.56,-0.994812842,-1.011316088,-1.343232862
2003-01-01,2010-05-17,-1.38,-1.47,-2.09,-1.106431376,-1.254223294,-2.04540361
2003-04-01,2010-05-17,-1.93,-2.05,-1.82,-1.937860496,-2.090076397,-1.847527799
2003-07-01,2010-05-17,-1.08,-0.25,0.54,-0.958228455,-0.053958044,0.847220915
2003-10-01,2010-05-17,1.01,1.48,1.17,1.511071044,2.193502749,2.046730967
2004-01-01,2010-05-17,1.2,1.13,0.72,2.186188779,2.098651135,1.738856898
2004-04-01,2010-05-17,0.7,0.83,0.66,1.824215696,2.108397541,1.915784886
2004-07-01,2010-05-17,0.57,0.33,0.25,1.922125671,1.553545883,1.298978243
2004-10-01,2010-05-17,0.07,-0.43,-0.24,0.98379858,0.272987615,0.5065977
2005-01-01,2010-05-17,0.25,0.05,-0.29,1.011952984,0.774788449,0.306872709
2005-04-01,2010-05-17,-0.58,-0.63,-0.23,-0.08390904,-0.118574541,0.384036228
2005-07-01,2010-05-17,0.21,0.22,0.57,0.901751297,0.912270501,1.401845355
2005-10-01,2010-05-17,0.92,0.93,1.24,1.862332122,2.026063454,2.536042296
2006-01-01,2010-05-17,1.38,1.61,1.96,2.774865285,3.185178553,3.686829189
2006-04-01,2010-05-17,2.28,2.4,2.29,4.089665052,4.249216313,4.307719341
2006-07-01,2010-05-17,1.82,1.29,1.32,3.825292415,3.314518233,3.274247454
2006-10-01,2010-05-17,1.49,1.68,1.59,3.402949592,3.514537531,3.376606294
2007-01-01,2010-05-17,1.58,1.44,1.32,3.323759575,3.223552867,3.028967936
2007-04-01,2010-05-17,1.24,1.41,1.67,2.833230697,2.910985127,3.108710465
2007-07-01,2010-05-17,1.53,1.2,0.4,2.879064839,2.445321722,1.398425106
2007-10-01,2010-05-17,0.27,0.22,0.03,1.117171929,0.977063833,0.656649182
2008-01-01,2010-05-17,-0.2,-0.42,-1.04,0.233558748,0.041655094,-0.621475221
2008-04-01,2010-05-17,-1.44,-1.75,-2.54,-1.040690867,-1.423440033,-2.398031415
2008-07-01,2010-05-17,-3.64,-3.99,-5.02,-3.73913296,-4.052094265,-5.221944699
2008-10-01,2010-05-17,-7.88,-10.49,-11.57,-8.234019864,-11.14205268,-12.2722021
2009-01-01,2010-05-17,-11.2,-10.91,-9.5,-11.99440815,-12.06318555,-10.75010595
2009-04-01,2010-05-17,-6.9,-4.58,-3.03,-8.25621194,-5.907560584,-4.398162382
2009-07-01,2010-05-17,-1.53,0,0.56,-2.679859274,-0.905889887,-0.16244623
2009-10-01,2010-05-17,1.24,1.59,1.73,0.732480309,1.203991947,1.489772118
2010-01-01,2010-05-17,1.79,1.95,2.74,1.705932545,1.96964692,2.999706024
2010-04-01,2010-05-17,3.41,3.54,3.43,3.757275912,3.8787377,3.80709837
2010-07-01,2010-05-17,3.17,2.83,2.45,3.594098947,3.284340686,2.915219314
2002-01-01,2010-06-01,-1.41,-0.32,0.62,-0.940682509,0.093957373,0.95683739
2002-04-01,2010-06-01,0.69,0.68,0.46,1.00506098,0.992260718,0.774387117
2002-07-01,2010-06-01,-0.13,-0.52,-0.85,0.22500926,-0.241931967,-0.814685579
2002-10-01,2010-06-01,-1.14,-1.27,-1.57,-1.01760982,-1.02321228,-1.35485551
2003-01-01,2010-06-01,-1.38,-1.48,-2.11,-1.107535343,-1.26032703,-2.075475129
2003-04-01,2010-06-01,-1.94,-2.06,-1.82,-1.963606359,-2.132096138,-1.89906063
2003-07-01,2010-06-01,-1.08,-0.25,0.54,-1.007069786,-0.105073419,0.794631855
2003-10-01,2010-06-01,1,1.48,1.16,1.460247744,2.154976808,2.003053151
2004-01-01,2010-06-01,1.19,1.13,0.7,2.151158494,2.069434814,1.704243119
2004-04-01,2010-06-01,0.68,0.82,0.65,1.797187388,2.0948638,1.900178308
2004-07-01,2010-06-01,0.56,0.32,0.25,1.909849497,1.536210114,1.277218023
2004-10-01,2010-06-01,0.06,-0.44,-0.24,0.957254214,0.233678194,0.463866665
2005-01-01,2010-06-01,0.25,0.05,-0.3,0.976701789,0.728451559,0.254901749
2005-04-01,2010-06-01,-0.59,-0.64,-0.23,-0.14228154,-0.17820951,0.331972276
2005-07-01,2010-06-01,0.21,0.22,0.57,0.855956732,0.862371088,1.357350836
2005-10-01,2010-06-01,0.92,0.93,1.24,1.826406322,1.988756826,2.508856704
2006-01-01,2010-06-01,1.38,1.61,1.95,2.752130203,3.17051338,3.680838344
2006-04-01,2010-06-01,2.27,2.4,2.29,4.096339769,4.260263755,4.325843915
2006-07-01,2010-06-01,1.82,1.28,1.32,3.838320655,3.322998917,3.282573668
2006-10-01,2010-06-01,1.49,1.67,1.58,3.410300566,3.522224028,3.373339114
2007-01-01,2010-06-01,1.57,1.44,1.31,3.316952729,3.208389972,3.009165155
2007-04-01,2010-06-01,1.23,1.4,1.67,2.807507184,2.886943209,3.088364677
2007-07-01,2010-06-01,1.54,1.2,0.39,2.858932308,2.426584407,1.362433052
2007-10-01,2010-06-01,0.27,0.21,0.03,1.099748474,0.961379276,0.643646215
2008-01-01,2010-06-01,-0.22,-0.43,-1.05,0.213824185,0.031227297,-0.632903585
2008-04-01,2010-06-01,-1.45,-1.75,-2.54,-1.050341573,-1.425836028,-2.399541309
2008-07-01,2010-06-01,-3.64,-3.98,-4.99,-3.755551889,-4.058794655,-5.223475587
2008-10-01,2010-06-01,-7.87,-10.49,-11.56,-8.271699867,-11.20250338,-12.33818456
2009-01-01,2010-06-01,-11.19,-10.9,-9.49,-12.05183395,-12.13782706,-10.81801503
2009-04-01,2010-06-01,-6.88,-4.55,-3.01,-8.295784113,-5.940368653,-4.431555016
2009-07-01,2010-06-01,-1.52,0.02,0.58,-2.709432044,-0.912498177,-0.170831858
2009-10-01,2010-06-01,1.27,1.63,1.77,0.730092883,1.202838024,1.495915074
2010-01-01,2010-06-01,1.83,2,2.77,1.708707659,1.975373802,3.011874895
2010-04-01,2010-06-01,3.28,2.54,1.93,3.642311351,2.751227644,1.974628307
2010-07-01,2010-06-01,1.43,1.02,0.71,1.316722535,0.77529095,0.343498167
2002-01-01,2010-06-16,-1.44,-0.34,0.6,-0.957494849,0.080011507,0.948440846
2002-04-01,2010-06-16,0.68,0.68,0.45,1.004771413,0.994670246,0.780183378
2002-07-01,2010-06-16,-0.14,-0.53,-0.87,0.232775272,-0.234796641,-0.807842456
2002-10-01,2010-06-16,-1.15,-1.29,-1.59,-1.011530735,-1.017907641,-1.34941379
2003-01-01,2010-06-16,-1.4,-1.5,-2.13,-1.107079274,-1.263861188,-2.084865438
2003-04-01,2010-06-16,-1.97,-2.08,-1.85,-1.980547184,-2.149179332,-1.919047983
2003-07-01,2010-06-16,-1.1,-0.26,0.53,-1.027822417,-0.120670287,0.780693216
2003-10-01,2010-06-16,1,1.48,1.17,1.449714598,2.148791511,1.99907474
2004-01-01,2010-06-16,1.2,1.13,0.7,2.148785385,2.068218861,1.704825634
2004-04-01,2010-06-16,0.68,0.83,0.66,1.798419012,2.099973244,1.905202304
2004-07-01,2010-06-16,0.56,0.33,0.24,1.913389087,1.539276342,1.272451034
2004-10-01,2010-06-16,0.06,-0.44,-0.25,0.947837478,0.222078265,0.448423393
2005-01-01,2010-06-16,0.24,0.04,-0.31,0.958505961,0.7087641,0.231678678
2005-04-01,2010-06-16,-0.61,-0.65,-0.24,-0.170441198,-0.208967182,0.298107918
2005-07-01,2010-06-16,0.2,0.21,0.56,0.823882304,0.836212698,1.335525287
2005-10-01,2010-06-16,0.92,0.94,1.25,1.80988042,1.976401241,2.499308726
2006-01-01,2010-06-16,1.39,1.62,1.96,2.743178871,3.161617656,3.671540329
2006-04-01,2010-06-16,2.28,2.41,2.31,4.085569005,4.250382589,4.319851784
2006-07-01,2010-06-16,1.84,1.3,1.34,3.836398193,3.320277233,3.28235877
2006-10-01,2010-06-16,1.51,1.69,1.6,3.410394533,3.519104674,3.366765925
2007-01-01,2010-06-16,1.59,1.44,1.31,3.307532879,3.193063092,2.989327974
2007-04-01,2010-06-16,1.23,1.4,1.68,2.789824145,2.86804627,3.07223745
2007-07-01,2010-06-16,1.54,1.21,0.4,2.841648166,2.409106333,1.348001034
2007-10-01,2010-06-16,0.27,0.21,0.02,1.084059931,0.951007432,0.63505604
2008-01-01,2010-06-16,-0.24,-0.46,-1.09,0.203233072,0.019119363,-0.648879619
2008-04-01,2010-06-16,-1.51,-1.81,-2.6,-1.071090998,-1.445054538,-2.419511992
2008-07-01,2010-06-16,-3.71,-4.05,-5.07,-3.773887053,-4.080025705,-5.248353859
2008-10-01,2010-06-16,-7.94,-10.58,-11.66,-8.295978603,-11.23146163,-12.36857464
2009-01-01,2010-06-16,-11.3,-11.02,-9.63,-12.07956659,-12.17105586,-10.86115527
2009-04-01,2010-06-16,-7.01,-4.64,-3.07,-8.333326493,-5.95745251,-4.429487822
2009-07-01,2010-06-16,-1.54,0.05,0.64,-2.693013151,-0.879214259,-0.12561019
2009-10-01,2010-06-16,1.36,1.74,1.91,0.787810658,1.26422369,1.564262589
2010-01-01,2010-06-16,1.98,2.15,2.91,1.781162255,2.04674618,3.073527622
2010-04-01,2010-06-16,3.4,2.61,1.65,3.681571552,2.775506301,1.583182808
2010-07-01,2010-06-16,0.93,0.42,0.06,0.626818205,-0.110798257,-0.652453474
2002-01-01,2010-07-01,-1.45,-0.35,0.6,-0.974457106,0.062513986,0.930777155
2002-04-01,2010-07-01,0.67,0.67,0.45,0.987626334,0.978179744,0.771395348
2002-07-01,2010-07-01,-0.14,-0.53,-0.87,0.222362758,-0.249250535,-0.824071506
2002-10-01,2010-07-01,-1.15,-1.29,-1.59,-1.023836777,-1.030319118,-1.366350457
2003-01-01,2010-07-01,-1.41,-1.5,-2.14,-1.126214233,-1.285943857,-2.11184693
2003-04-01,2010-07-01,-1.97,-2.1,-1.86,-2.013921139,-2.190009926,-1.961029706
2003-07-01,2010-07-01,-1.11,-0.26,0.54,-1.066808301,-0.15403339,0.753986195
2003-10-01,2010-07-01,1,1.48,1.16,1.421731072,2.127062475,1.976880675
2004-01-01,2010-07-01,1.2,1.13,0.71,2.129263021,2.050160058,1.68714483
2004-04-01,2010-07-01,0.68,0.83,0.66,1.783018441,2.088852445,1.893508255
2004-07-01,2010-07-01,0.56,0.33,0.24,1.900108052,1.522742561,1.251742993
2004-10-01,2010-07-01,0.06,-0.44,-0.25,0.924402699,0.194806541,0.417934447
2005-01-01,2010-07-01,0.24,0.03,-0.31,0.926835737,0.67430495,0.196581566
2005-04-01,2010-07-01,-0.6,-0.65,-0.25,-0.204085918,-0.242739436,0.261122147
2005-07-01,2010-07-01,0.2,0.21,0.57,0.790328734,0.80298063,1.307066359
2005-10-01,2010-07-01,0.93,0.94,1.25,1.785324316,1.954488261,2.482832362
2006-01-01,2010-07-01,1.39,1.62,1.97,2.727469206,3.15133482,3.663075046
2006-04-01,2010-07-01,2.28,2.41,2.32,4.079469772,4.247892027,4.322930011
2006-07-01,2010-07-01,1.84,1.3,1.34,3.83496791,3.316536591,3.277310654
2006-10-01,2010-07-01,1.51,1.7,1.6,3.404282031,3.514566019,3.360141675
2007-01-01,2010-07-01,1.59,1.45,1.31,3.301966375,3.185700419,2.980143867
2007-04-01,2010-07-01,1.24,1.41,1.68,2.778295877,2.856326856,3.062570603
2007-07-01,2010-07-01,1.55,1.21,0.4,2.833233296,2.400992946,1.333645532
2007-10-01,2010-07-01,0.27,0.22,0.02,1.07340702,0.939982684,0.624334164
2008-01-01,2010-07-01,-0.24,-0.47,-1.1,0.190033282,0.011170129,-0.655047364
2008-04-01,2010-07-01,-1.51,-1.82,-2.6,-1.077161717,-1.456968263,-2.436303367
2008-07-01,2010-07-01,-3.71,-4.06,-5.07,-3.793177107,-4.10237782,-5.269743615
2008-10-01,2010-07-01,-7.94,-10.58,-11.66,-8.316704101,-11.25641988,-12.39579431
2009-01-01,2010-07-01,-11.3,-11.03,-9.64,-12.10879421,-12.20788084,-10.89270441
2009-04-01,2010-07-01,-7.02,-4.66,-3.08,-8.358578758,-5.98140565,-4.451982661
2009-07-01,2010-07-01,-1.55,0.03,0.62,-2.711979057,-0.889797694,-0.13191615
2009-10-01,2010-07-01,1.35,1.73,1.89,0.788527592,1.269277584,1.574819213
2010-01-01,2010-07-01,1.96,2.13,2.89,1.793675742,2.062784163,3.098702938
2010-04-01,2010-07-01,3.39,2.7,2.31,3.721634496,2.92227402,2.551490072
2010-07-01,2010-07-01,1.93,1.58,1.27,2.168732182,1.793959583,1.441419245
2002-01-01,2010-07-16,-1.33,-0.24,0.69,-1.009701888,0.051409153,0.937397601
2002-04-01,2010-07-16,0.76,0.74,0.51,1.009412876,1.002928946,0.798463904
2002-07-01,2010-07-16,-0.08,-0.47,-0.81,0.254597883,-0.209639177,-0.791567758
2002-10-01,2010-07-16,-1.09,-1.21,-1.5,-0.984433414,-0.979783871,-1.312577306
2003-01-01,2010-07-16,-1.31,-1.41,-2.06,-1.062263355,-1.219996788,-2.05274888
2003-04-01,2010-07-16,-1.9,-2.03,-1.8,-1.958704663,-2.140647184,-1.911361724
2003-07-01,2010-07-16,-1.05,-0.22,0.57,-1.016866169,-0.119612549,0.785726306
2003-10-01,2010-07-16,1.02,1.48,1.14,1.440505658,2.128477793,1.956648256
2004-01-01,2010-07-16,1.15,1.08,0.66,2.094779314,2.008682125,1.647806552
2004-04-01,2010-07-16,0.63,0.78,0.59,1.741682931,2.041833296,1.834252059
2004-07-01,2010-07-16,0.49,0.25,0.18,1.838197537,1.455695504,1.199827692
2004-10-01,2010-07-16,0.01,-0.5,-0.29,0.879487142,0.145977038,0.388078207
2005-01-01,2010-07-16,0.22,0.02,-0.31,0.91293204,0.666352185,0.195933352
2005-04-01,2010-07-16,-0.6,-0.65,-0.24,-0.205315382,-0.247523955,0.265840014
2005-07-01,2010-07-16,0.2,0.19,0.51,0.79207044,0.785474302,1.269231886
2005-10-01,2010-07-16,0.85,0.85,1.16,1.732882794,1.889884043,2.410099778
2006-01-01,2010-07-16,1.29,1.51,1.86,2.644810022,3.060271336,3.56971505
2006-04-01,2010-07-16,2.18,2.31,2.2,3.981353334,4.144487984,4.205274554
2006-07-01,2010-07-16,1.71,1.15,1.16,3.704088732,3.17984408,3.128764354
2006-10-01,2010-07-16,1.32,1.53,1.44,3.253963429,3.377317327,3.228264856
2007-01-01,2010-07-16,1.43,1.3,1.18,3.167528891,3.055598739,2.856734513
2007-04-01,2010-07-16,1.14,1.35,1.64,2.667941966,2.763503719,2.974067733
2007-07-01,2010-07-16,1.49,1.14,0.29,2.737577567,2.298370243,1.213019881
2007-10-01,2010-07-16,0.14,0.11,-0.06,0.942926229,0.829112377,0.527054533
2008-01-01,2010-07-16,-0.28,-0.46,-1.01,0.119881107,-0.049759884,-0.684225787
2008-04-01,2010-07-16,-1.32,-1.56,-2.33,-1.061707053,-1.409350401,-2.385615289
2008-07-01,2010-07-16,-3.45,-3.8,-4.89,-3.755509274,-4.073850922,-5.290236691
2008-10-01,2010-07-16,-7.86,-10.54,-11.6,-8.407769548,-11.38012104,-12.51612163
2009-01-01,2010-07-16,-11.13,-10.73,-9.2,-12.1426929,-12.16212499,-10.74123206
2009-04-01,2010-07-16,-6.5,-4.09,-2.54,-8.13065721,-5.688152567,-4.146239741
2009-07-01,2010-07-16,-1.1,0.39,0.88,-2.428414262,-0.652301631,0.066524049
2009-10-01,2010-07-16,1.48,1.74,1.83,0.913609874,1.344795506,1.608995987
2010-01-01,2010-07-16,1.91,2.07,2.88,1.853939257,2.115535612,3.185663222
2010-04-01,2010-07-16,3.39,2.65,2.19,3.813801963,2.974924099,2.528972538
2010-07-01,2010-07-16,1.79,1.43,1.11,2.10968692,1.707274146,1.33554526
2010-10-01,2010-07-16,0.84,0.62,0.45,1.003183922,0.714733819,0.471508538
2002-01-01,2010-08-02,-1.34,-0.25,0.69,-1.035252365,0.034783422,0.920992547
2002-04-01,2010-08-02,0.75,0.73,0.5,0.989392455,0.979441217,0.778745934
2002-07-01,2010-08-02,-0.09,-0.47,-0.82,0.237409551,-0.226393118,-0.825821398
2002-10-01,2010-08-02,-1.1,-1.21,-1.51,-1.005881908,-0.990924817,-1.334442967
2003-01-01,2010-08-02,-1.31,-1.41,-2.07,-1.079030729,-1.233897867,-2.081387428
2003-04-01,2010-08-02,-1.91,-2.05,-1.82,-1.994700446,-2.183805449,-1.96197286
2003-07-01,2010-08-02,-1.06,-0.23,0.56,-1.060146911,-0.163165599,0.746941029
2003-10-01,2010-08-02,1.02,1.49,1.14,1.409121714,2.108213296,1.92781161
2004-01-01,2010-08-02,1.15,1.08,0.64,2.06891234,1.97430035,1.603671432
2004-04-01,2010-08-02,0.62,0.77,0.6,1.701321421,2.017846167,1.813500718
2004-07-01,2010-08-02,0.5,0.26,0.18,1.826729052,1.4410301,1.175384229
2004-10-01,2010-08-02,0,-0.52,-0.3,0.850255994,0.097958817,0.346972615
2005-01-01,2010-08-02,0.22,0.02,-0.32,0.879811155,0.63212051,0.156537998
2005-04-01,2010-08-02,-0.61,-0.66,-0.25,-0.248346713,-0.291979548,0.225185578
2005-07-01,2010-08-02,0.19,0.18,0.51,0.760908255,0.746517958,1.246601231
2005-10-01,2010-08-02,0.86,0.85,1.15,1.711421113,1.864166506,2.383170603
2006-01-01,2010-08-02,1.27,1.5,1.86,2.609582609,3.031741909,3.552741377
2006-04-01,2010-08-02,2.18,2.32,2.21,3.968082443,4.130690844,4.20375195
2006-07-01,2010-08-02,1.72,1.15,1.17,3.696766165,3.16934069,3.118113697
2006-10-01,2010-08-02,1.33,1.53,1.43,3.244447078,3.362935259,3.205816482
2007-01-01,2010-08-02,1.42,1.29,1.18,3.140123645,3.032436837,2.837574756
